time,seconds_elapsed,z,y,x
1758280785921282800,34.95128271484375,-2.305167285919189,11.355249561309812,0.0691325729370117
1758280785931368000,34.96136791992188,-2.257582527923584,11.2117470993042,-0.2267009696960449
1758280785941453000,34.971453125,-2.103156520843506,10.927286014556884,-0.3576338729858398
1758280785951537000,34.981536865234375,-1.9991583862304687,10.68801548614502,-0.2859574607849121
1758280785961621800,34.99162182617187,-1.9469348625183105,10.515932241821288,-0.203656778717041
1758280785971707000,35.00170678710938,-1.9252374099731444,10.325293934631349,-0.0932242271423339
1758280785981792000,35.0117919921875,-1.9630957237243647,10.245686729431153,0.0170586868286132
1758280785991876900,35.021876953125,-2.149693815612793,10.162637859344482,0.1017535705566406
1758280786001962000,35.0319619140625,-2.4027310035705565,9.966762236022948,0.1429039115905761
1758280786012046800,35.042046875,-2.593518948364258,9.66673884048462,0.1807622253417968
1758280786022132000,35.052132080078124,-2.778471026611328,9.348609294891356,0.2376245147705078
1758280786032216800,35.062216796875,-2.862716997528076,9.062502196502685,0.3203741096496582
1758280786042302000,35.072302001953126,-2.8446108474731444,8.853308826446533,0.4150947128295898
1758280786052386800,35.08238671875,-2.7748797241210936,8.754248732757567,0.4828805473327636
1758280786062471000,35.092470947265625,-2.743455827331543,8.819191452789306,0.5609913764953613
1758280786072555800,35.1025556640625,-2.7442040153503418,8.93725552215576,0.5717652839660644
1758280786082641000,35.11264086914063,-2.7666496559143066,8.968380143737793,0.4982932205200195
1758280786092725800,35.122725830078124,-2.829647087097168,8.933514582061767,0.3202244720458984
1758280786102811000,35.13281079101562,-2.9403789138793943,8.825176956939696,0.1414075355529785
1758280786112896000,35.14289599609375,-3.0720600051879883,8.745270476531982,-0.0728735130310058
1758280786122980900,35.15298095703125,-3.1567548889160157,8.684218334197997,-0.2768295669555664
1758280786133066000,35.16306591796875,-3.1254806297302244,8.75843858566284,-0.500537784576416
1758280786143150800,35.17315087890625,-3.071760729980469,9.001300416564941,-0.7351695472717285
1758280786153236000,35.183236083984376,-2.963423104858398,9.278279621124266,-0.9584288520812988
1758280786163319800,35.19331982421875,-2.8094460105895998,9.407865785980224,-1.1923124267578125
1758280786173405000,35.203405029296874,-2.6523265266418456,9.310750981140137,-1.4175170204162597
1758280786183489800,35.21348974609375,-2.5457845527648924,9.138218824005126,-1.5397709426879882
1758280786193575000,35.22357495117188,-2.486677699279785,8.980949702453612,-1.5928922920227049
1758280786203659800,35.23365966796875,-2.5387515853881832,8.980949702453612,-1.5406687683105469
1758280786213745000,35.24374487304687,-2.635417477416992,9.175777862548829,-1.3977648567199703
1758280786223829800,35.253829833984376,-2.5828946784973144,9.339331763458253,-1.2473790649414065
1758280786233915000,35.263914794921874,-2.369212180328369,9.389609998321532,-1.1369465133666992
1758280786244000000,35.274,-1.9913772308349609,9.446472287750243,-1.0298059890747069
1758280786254084900,35.2840849609375,-1.5729904907226562,9.619902270507811,-0.8780734588623046
1758280786264170000,35.294169921875,-1.1893196746826171,9.724498955535887,-0.8008604553222656
1758280786274253800,35.30425390625,-0.8506897773742675,9.702801502990722,-0.8342296409606933
1758280786284339000,35.3143388671875,-0.5306149429321289,9.7170170753479,-0.9169792358398436
1758280786294423800,35.324423828125,-0.2175730758666992,10.001627797698974,-1.041926634979248
1758280786304509000,35.334509033203126,0.074669164276123,10.594641621398925,-1.0928034202575685
1758280786314593800,35.34459375,0.3772363990783691,11.333103195953369,-1.0143933158874512
1758280786324679000,35.35467895507813,0.7046434761047363,11.967865911102294,-0.840215145111084
1758280786334763800,35.364763671875,0.939125601196289,12.248735693359372,-0.5158008201599121
1758280786344849000,35.37484887695312,1.0404302589416503,12.08488251724243,-0.0558148262023925
1758280786354934000,35.38493408203125,1.081430962371826,11.585092920684811,0.3396773605346679
1758280786365019000,35.395018798828126,1.2412439231872558,11.252897440338137,0.6247369956970215
1758280786375104000,35.40510400390625,1.498919876861572,11.123909825897217,0.646733723449707
1758280786385187800,35.415187744140624,1.9168577041625976,11.194987687683104,0.2756324661254882
1758280786395273000,35.42527294921875,2.2328923233032225,11.57536647644043,-0.3719990829467773
1758280786405357800,35.43535791015625,1.856703387451172,12.119748078918455,-1.0600327850341795
1758280786415443000,35.44544287109375,1.3192051147460937,12.573000380706786,-1.7782932830810545
1758280786425527800,35.45552783203125,0.6836942115783691,12.777704622650148,-2.4992472579956053
1758280786435613000,35.46561303710938,0.3630208267211914,12.852822699737548,-2.9707553474426267
