time,seconds_elapsed,z,y,x
1757859240298495200,61.4104951171875,-0.2700232267379761,1.5972644090652466,1.0456212759017944
1757859240308478500,61.420478515625,-0.2761738002300262,1.5257787704467771,1.0293532609939575
1757859240318462500,61.43046240234375,-0.2774398624897003,1.4819023609161377,1.0294533967971802
1757859240328445400,61.44044555664063,-0.2768531739711761,1.4638988971710205,1.0422531366348269
1757859240338428200,61.45042822265625,-0.2952028810977936,1.4003307819366455,1.04621160030365
1757859240348412200,61.460412109375,-0.3313760757446289,1.2921422719955444,1.051565170288086
1757859240358395400,61.4703955078125,-0.3798202872276306,1.146227478981018,1.029624104499817
1757859240368378400,61.48037841796875,-0.4137462973594665,0.9422079920768738,0.9350326657295228
1757859240378362400,61.4903623046875,-0.4163788557052612,0.7415865063667297,0.7616525888442993
1757859240388345300,61.50034545898438,-0.3812386989593506,0.5334306359291077,0.5299352407455444
1757859240398328300,61.51032836914062,-0.3213836252689361,0.3325300216674804,0.291920006275177
1757859240408311300,61.52031127929688,-0.2805584371089935,0.1560194343328476,0.1100660488009452
1757859240418295300,61.53029541015625,-0.2885287404060364,0.0440891645848751,-0.0050586746074259
1757859240428278300,61.5402783203125,-0.26756751537323,-0.0705412775278091,-0.1010107696056366
1757859240438261200,61.55026123046875,-0.184291273355484,-0.28518807888031,-0.1883171796798706
1757859240448245200,61.56024536132813,-0.0452835932374,-0.6830790042877197,-0.3280836045742035
1757859240458228200,61.570228271484375,0.1228300482034683,-1.120906949043274,-0.6166602969169617
1757859240468211500,61.58021142578125,0.272415280342102,-1.4552090167999268,-1.0121476650238037
1757859240478195500,61.59019555664062,0.3420356214046478,-1.692782640457153,-1.4253523349761963
1757859240488178200,61.60017822265625,0.2838737964630127,-1.8613210916519165,-1.6723554134368896
1757859240498161400,61.61016137695312,0.174054354429245,-1.921731948852539,-1.5465344190597534
1757859240508145400,61.6201455078125,-0.0141009055078029,-1.9402971267700195,-1.0382530689239502
1757859240518128400,61.63012841796875,-0.2859990000724792,-1.996389389038086,-0.5090073347091675
1757859240528111000,61.64011108398437,-0.4054942429065704,-2.00036883354187,-0.2622465193271637
1757859240538095400,61.65009545898437,-0.2568823993206024,-2.0743911266326904,-0.288672536611557
1757859240548078300,61.66007836914063,-0.1346768587827682,-2.190703868865967,-0.3781563639640808
1757859240558061300,61.67006127929688,-0.138246551156044,-2.248619318008423,-0.4721153378486633
1757859240568045300,61.68004541015625,-0.2417423278093338,-2.2831811904907227,-0.5432150959968567
1757859240578028300,61.6900283203125,-0.3143579363822937,-2.267155885696411,-0.5217002034187317
1757859240588011300,61.70001123046875,-0.3757991790771484,-2.2716877460479736,-0.4264610409736633
1757859240597994200,61.709994140625,-0.4335037767887115,-2.2194087505340576,-0.3511465787887573
1757859240607978200,61.71997827148437,-0.443488746881485,-2.103949785232544,-0.2972234189510345
1757859240617961500,61.72996142578125,-0.4467132985591888,-2.0018887519836426,-0.2442273199558258
1757859240627944200,61.73994409179687,-0.4628254473209381,-2.0101356506347656,-0.1707762628793716
1757859240637928200,61.74992822265625,-0.5359720587730408,-2.0467758178710938,-0.0805582255125045
1757859240647911400,61.75991137695313,-0.5773522853851318,-2.03957748413086,0.0047470848076045
1757859240657894400,61.76989428710937,-0.5029875040054321,-1.9809516668319704,0.0386797524988651
1757859240667878400,61.77987841796875,-0.4203884899616241,-1.8587961196899412,0.0519377663731575
1757859240677861000,61.78986108398438,-0.3400766253471374,-1.7540380954742432,0.0918143391609191
1757859240687844400,61.79984423828125,-0.3133081197738647,-1.5552279949188232,0.1118389144539833
1757859240697828400,61.80982836914063,-0.2974673807621002,-1.4517855644226074,0.1370513290166854
1757859240707811300,61.81981127929687,-0.2710219025611877,-1.3946396112442017,0.1465721279382705
1757859240717794300,61.829794189453125,-0.2471591830253601,-1.326155424118042,0.1659516841173172
1757859240727778300,61.8397783203125,-0.237079918384552,-1.1996235847473145,0.1822361201047897
1757859240737761300,61.84976123046875,-0.2342101037502288,-0.9749749898910522,0.1762035191059112
1757859240747744000,61.859743896484375,-0.2220192104578018,-0.6888386011123657,0.1458730548620224
1757859240757727200,61.86972729492187,-0.190934270620346,-0.3788764774799347,0.1091251522302627
1757859240767711200,61.87971118164062,-0.1397935897111892,-0.0784564614295959,0.0698382034897804
1757859240777694200,61.88969409179688,-0.0726861879229545,0.1032875031232833,0.0252318531274795
1757859240787677000,61.89967700195312,0.0215305928140878,0.1906967163085937,-0.0766883864998817
1757859240797661200,61.9096611328125,0.1285790205001831,0.1974944323301315,-0.255346804857254
1757859240807644200,61.91964404296875,0.228915736079216,0.1839434653520584,-0.4780909419059753
1757859240817627100,61.92962719726562,0.3008802235126495,0.1145643964409828,-0.6692036390304565
1757859240827611100,61.93961108398437,0.327300101518631,0.0358450822532177,-0.8105016350746155
1757859240837594400,61.94959448242187,0.3530238270759582,0.0141698811203241,-0.8833295106887817
1757859240847577000,61.9595771484375,0.4088077545166015,0.047637827694416,-0.9239291548728944
1757859240857561000,61.96956103515625,0.4476369023323059,0.1489340811967849,-0.9405733346939088
1757859240867544000,61.9795439453125,0.4803029596805572,0.6743539571762085,-1.0307421684265137
1757859240877527300,61.98952734375,0.5550687909126282,0.4737936556339264,-1.2974697351455688
1757859240887511300,61.99951123046875,0.671267569065094,0.5308470726013184,-1.25141704082489
1757859240897494000,62.00949389648437,0.7111724019050598,0.2562517523765564,-0.7683683037757874
1757859240907477200,62.01947729492188,0.6389879584312439,0.1086825355887413,-0.1988763511180877
1757859240917460200,62.02946020507813,0.6749176979064941,0.170334979891777,0.0132252583280205
1757859240927444200,62.0394443359375,0.724238395690918,0.3966709077358246,-0.0415322631597518
1757859240937427000,62.04942700195313,0.7364447116851807,0.7286642789840698,-0.2496404647827148
1757859240947410200,62.05941015625,0.6911800503730774,1.069795846939087,-0.4980926215648651
1757859240957394200,62.069394287109375,0.5696600079536438,1.3314729928970337,-0.5791856050491333
1757859240967377200,62.07937719726562,0.3840571343898773,1.3900073766708374,-0.4178893864154815
1757859240977360100,62.08936010742188,0.2430557906627655,1.2627348899841309,-0.1067538782954216
1757859240987344400,62.09934448242188,0.1788618862628936,1.0630042552947998,0.1867144852876663
1757859240997327000,62.1093271484375,0.1287350803613662,0.9446038007736206,0.3700528740882873
1757859241007310000,62.11931005859375,0.0399546064436435,0.9412804245948792,0.4443564116954803
1757859241017294000,62.12929418945313,-0.0841476321220398,1.016096591949463,0.4768150150775909
1757859241027277300,62.13927734375,-0.2179341912269592,1.1458876132965088,0.518013060092926
1757859241037260000,62.14926000976563,-0.3397210836410522,1.2386481761932373,0.556268572807312
1757859241047244000,62.159244140625,-0.4263281524181366,1.2968281507492063,0.5712645649909973
1757859241057227000,62.16922705078125,-0.4477828443050384,1.2867083549499512,0.5382016897201538
1757859241067210200,62.17921020507813,-0.4300211369991302,1.208931565284729,0.4850897192955017
1757859241077193200,62.18919311523437,-0.4288046061992645,1.0847352743148804,0.4415046870708465
1757859241087177000,62.19917700195312,-0.4457457959651947,0.940239429473877,0.3822301924228668
1757859241097160200,62.20916015625,-0.4733593165874481,0.8316245079040527,0.2912717759609222
1757859241107143200,62.21914306640625,-0.5075410008430481,0.7702139019966125,0.1944387257099151
1757859241117127200,62.229127197265626,-0.5340309143066406,0.7264474630355835,0.1447350829839706
1757859241127110100,62.23911010742187,-0.5248890519142151,0.6543530821800232,0.1229131370782852
1757859241137093000,62.249093017578126,-0.4774664342403412,0.5294708013534546,0.1007463186979293
1757859241147077000,62.2590771484375,-0.4243640601634979,0.3171545267105102,0.0669822320342063
1757859241157060000,62.26906005859375,-0.3399365246295929,0.0877468958497047,-0.0144058372825384
1757859241167043300,62.27904321289063,-0.2236924767494201,-0.1171066462993621,-0.1707562953233719
1757859241177027300,62.28902734375,-0.0668554604053497,-0.2893979847431183,-0.3736167252063751
1757859241187010000,62.29901000976562,0.0312553904950618,-0.3920961320400238,-0.5424590110778809
1757859241196993000,62.30899291992188,0.049046903848648,-0.4367797076702118,-0.6474408507347107
1757859241206977000,62.31897705078125,0.0422683618962764,-0.4680244624614715,-0.6906657814979553
1757859241216960300,62.328960205078126,0.0535098314285278,-0.6025814414024353,-0.6796680092811584
1757859241226943200,62.33894311523437,0.1337522119283676,-0.8659236431121826,-0.6952051520347595
1757859241236926000,62.34892602539063,0.3071908354759216,-1.1736174821853638,-0.8496676683425903
1757859241246910200,62.35891015625,0.5292912721633911,-1.3785693645477295,-1.195541262626648
