time,seconds_elapsed,z,y,x
1757614364725459200,40.042459228515625,-4.624867831842601,8.028748346585035,3.2125092171028253
1757614364735415000,40.0524150390625,-4.706092409111559,7.989743200886249,3.191726541315019
1757614364745371100,40.06237109375,-4.781084229470789,7.964660782077908,3.1425846170052885
1757614364755327000,40.07232690429687,-4.844052142298222,7.95816674388349,3.0615535164818164
1757614364765282000,40.08228198242188,-4.893251349753141,7.968214090645313,2.955333321905136
1757614364775238100,40.092238037109375,-4.92859621937871,7.989192581266164,2.837631948371232
1757614364785194200,40.1021943359375,-4.951003866019844,8.015527630484105,2.722002412675321
1757614364795149000,40.11214916992188,-4.96300351589322,8.042860458567738,2.617518248111009
1757614364805105000,40.12210498046875,-4.967884273672103,8.068051013925672,2.5292455058962107
1757614364815061000,40.13206103515625,-4.968019882750511,8.089746712905168,2.458690791201591
1757614364825016000,40.14201611328125,-4.964013569718599,8.108236309319734,2.4053052379727364
1757614364834972200,40.15197216796875,-4.955989253216981,8.124346317121386,2.3671846200235187
1757614364844928000,40.16192797851563,-4.944520933741331,8.138919032353161,2.340957268963754
1757614364854883000,40.171883056640624,-4.931421798193455,8.152337316852808,2.3218151999898256
1757614364864839200,40.18183911132813,-4.918059627795219,8.164598248010874,2.307031033964455
1757614364874795000,40.191794921875,-4.90515163090527,8.175361049565673,2.2963762228287754
1757614364884750000,40.20175,-4.892236912013591,8.184621045342087,2.2909305246435103
1757614364894706000,40.21170581054688,-4.87780155942589,8.192866311118006,2.292248329243809
1757614364904662000,40.221662109375,-4.857339786155522,8.20283825455606,2.300014725461602
1757614364914617000,40.2316171875,-4.821623160608112,8.219532784247399,2.3155190224550664
1757614364924573700,40.24157373046875,-4.760330195255578,8.248795703610778,2.338155217155069
1757614364934529500,40.25152954101563,-4.666978250080347,8.294675995776057,2.36391290487647
1757614364944484400,40.261484375,-4.545614262385666,8.354884673023223,2.38823851396814
1757614364954440700,40.27144067382813,-4.408385473822057,8.421944531339406,2.4098509185783565
1757614364964396500,40.281396484375,-4.268962390084565,8.48708072811663,2.432250381913036
1757614364974352600,40.2913525390625,-4.13399190184176,8.544904556053876,2.46274035885334
1757614364984307500,40.30130737304688,-3.996238212621212,8.595753868803381,2.5126634966686368
1757614364994263600,40.311263671875,-3.836193781137466,8.643474235877393,2.596985747691989
1757614365004219600,40.3212197265625,-3.624215748798847,8.69260797688067,2.7338720064282414
1757614365014174500,40.33117456054688,-3.327830709762871,8.740788947203756,2.948647852791846
1757614365024130600,40.34113061523438,-2.9703824224770066,8.758660703980922,3.2608357333764437
1757614365034086400,40.35108642578125,-2.672849674710631,8.716375221437215,3.612629940423369
1757614365044041700,40.36104174804687,-2.4880849357292054,8.656587399950624,3.878571033617854
1757614365053997600,40.37099755859375,-2.3351783933013674,8.645074656811357,3.9974981495544313
1757614365063953700,40.38095361328125,-2.1578946577250955,8.6888939247936,4.002124348050356
1757614365073908500,40.39090844726562,-1.9615781587682664,8.752651234433054,3.964048299895227
1757614365083864600,40.40086450195312,-1.7614754192709925,8.809656731724738,3.931607919539511
1757614365093820700,40.41082055664062,-1.5712586984939871,8.852804968577622,3.915274332115054
1757614365103775500,40.420775390625,-1.4082453342020511,8.882732489329577,3.9095106540218
1757614365113731600,40.430731689453125,-1.2824172067053616,8.90081525850892,3.911685367712378
1757614365123687400,40.4406875,-1.1902897618237882,8.911102259245514,3.9173783186569806
1757614365133642500,40.450642578125,-1.127986158123985,8.920027908501028,3.915496450433135
1757614365143598600,40.4605986328125,-1.089510223931074,8.934202564325927,3.8940199471622714
1757614365153554400,40.470554443359376,-1.067646036516875,8.957369504901767,3.846567875635624
1757614365163509500,40.48050952148437,-1.0610161700483411,8.989624591818451,3.772437348280847
1757614365173465600,40.49046557617187,-1.0691586330369114,9.029522302442787,3.673554364724457
1757614365183421700,40.50042163085938,-1.0890148416295646,9.075599578484892,3.552171964590251
1757614365193376500,40.51037646484375,-1.1209488068331033,9.125428316015004,3.4118069238275286
1757614365203332600,40.52033251953125,-1.1706005803611128,9.175053639927508,3.258601106192172
1757614365213288400,40.53028833007812,-1.2401115581564603,9.220275760445,3.101454734237492
1757614365223244500,40.54024462890625,-1.3270365390241146,9.25751506551504,2.950896800762415
1757614365233199600,40.55019970703125,-1.427142780765146,9.28483737220466,2.815217579728365
1757614365243155500,40.56015551757813,-1.5377913131780925,9.301505598410964,2.6995485888049005
1757614365253111600,40.57011157226562,-1.658066774983704,9.307195334485172,2.6071660731837154
1757614365263066600,40.58006665039063,-1.786945229961723,9.301492154407502,2.541545600020885
1757614365273022700,40.59002270507813,-1.9234290453769265,9.284667276334762,2.503149526131153
1757614365282978600,40.599978515625,-2.0672861660391093,9.258096664795278,2.486837858277559
1757614365292933400,40.60993334960938,-2.2170082332119345,9.224107885953783,2.484171561677754
1757614365302889500,40.61988940429688,-2.369903231332451,9.185384479805826,2.486495036189258
1757614365312845600,40.62984545898438,-2.524246090173721,9.144021372804046,2.487056761725247
1757614365322800600,40.63980053710937,-2.677037774050236,9.102488169932364,2.4796371331185103
1757614365332756500,40.64975659179687,-2.8262723499670623,9.062301120972633,2.4611504593133926
1757614365342712600,40.65971264648437,-2.972635462100804,9.022829526805875,2.4335914212584493
1757614365352667600,40.669667724609376,-3.119832394710183,8.981445961537956,2.402217939481884
1757614365362623500,40.67962353515625,-3.2716970268696546,8.934531065627931,2.3749838955976066
1757614365372579600,40.68957958984375,-3.4300194568663835,8.878933681568503,2.36006236692816
1757614365382534400,40.699534423828126,-3.591865384814143,8.812994351714849,2.366439062353223
1757614365392490800,40.70949072265625,-3.7458465707361697,8.738480085739493,2.4037422264397144
1757614365402446600,40.719446533203126,-3.871049990463257,8.660019712486863,2.4878520037561653
1757614365412401400,40.7294013671875,-3.9394358366861937,8.582699741441012,2.6435747726485133
1757614365422357500,40.739357421875,-3.953966758602857,8.49942933755815,2.880313152234256
1757614365432313300,40.74931323242188,-3.985502591334283,8.390970131883025,3.142894121345877
1757614365442268700,40.7592685546875,-4.078085890224576,8.270080483701825,3.338468715894222
1757614365452224500,40.769224609375,-4.170100741577148,8.186715971794724,3.4290424285277723
1757614365462180600,40.7791806640625,-4.206686843435466,8.170804116913676,3.422300553052127
1757614365472135400,40.78913549804688,-4.203557313238084,8.207790908527373,3.336568435230851
1757614365482091800,40.799091796875,-4.193786445330083,8.262732459026575,3.210893306338787
1757614365492047600,40.809047607421874,-4.197223141780495,8.30418149074614,3.097460111643374
1757614365502003700,40.819003662109374,-4.216483722567558,8.316052545803785,3.0389047545611856
1757614365511958500,40.82895849609375,-4.248533934561908,8.300870174241066,3.0357725940153
1757614365521914400,40.83891430664063,-4.291589816956222,8.271793132838607,3.0545199645832177
1757614365531870700,40.84887060546875,-4.341691526208818,8.244908048522472,3.0564062167212365
1757614365541825500,40.85882543945313,-4.3920717601418495,8.23237940633893,3.01795256742537
1757614365551781600,40.86878173828125,-4.439050076676905,8.237236198720336,2.934825079144537
1757614365561737500,40.87873754882813,-4.482768806894123,8.253273725807666,2.8211095603764056
1757614365571692500,40.88869262695312,-4.525086730402708,8.270981816455722,2.6990508684158323
1757614365581648600,40.89864868164062,-4.569766414606571,8.282778052711487,2.585190972740948
1757614365591604500,40.9086044921875,-4.621264254392683,8.284686516681314,2.4856138694405554
1757614365601559600,40.9185595703125,-4.682434470148384,8.274990467575192,2.402026654693484
1757614365611515600,40.928515625,-4.753081539301574,8.253649573382734,2.3357804508477447
1757614365621471700,40.9384716796875,-4.829336219203472,8.222615552693606,2.288339046845585
1757614365631426600,40.94842651367188,-4.9067199031353,8.184249289420247,2.2610997422643004
1757614365641382400,40.95838232421875,-4.98146797786653,8.141051368206739,2.253594773461669
1757614365651338500,40.96833837890625,-5.051192086955905,8.094823870038987,2.264868447148055
1757614365661293600,40.97829345703125,-5.114326296260953,8.046695506685971,2.2944958159096536
1757614365671249700,40.98824975585938,-5.169518606650829,7.99859987655878,2.338555468519032
1757614365681205500,40.99820556640625,-5.214273109656572,7.9531427782416335,2.3935825053446
1757614365691160300,41.00816040039062,-5.245315313652157,7.912944623365997,2.4581284811437127
1757614365701116700,41.01811669921875,-5.260329927432537,7.8802651735574,2.52997440469265
1757614365711072500,41.02807250976562,-5.257492658179998,7.857000033304095,2.607043031325936
1757614365721027600,41.03802758789063,-5.236314845594763,7.844117170855402,2.6872359274595974
1757614365730983400,41.0479833984375,-5.198908367264271,7.84027920012772,2.7697867848962545
1757614365740939500,41.057939453125,-5.153696768140793,7.841065966591239,2.850871076911688
1757614365750894600,41.06789453125,-5.110743761599063,7.842076020416617,2.924467643520236
1757614365760850700,41.0778505859375,-5.076260477238893,7.841653995612263,2.985039016599953
1757614365770806500,41.087806640625,-5.049216402968764,7.842016983705759,3.029613194602728
1757614365780761600,41.09776171875,-5.021719908756017,7.847481094330549,3.061010495646298
1757614365790717700,41.1077177734375,-4.983644737383723,7.860900547873974,3.0886788392946123
1757614365800673500,41.11767358398438,-4.920518711385131,7.885289139199257,3.127467711894214
1757614365810628600,41.12762866210937,-4.811347850309312,7.924430478498339,3.1976115077003837
1757614365820584400,41.13758447265625,-4.635078260211646,7.978879861566424,3.3202281258046624
1757614365830540500,41.14754052734375,-4.395907977303862,8.033343273159861,3.508806870116293
1757614365840495600,41.15749560546875,-4.145869094379246,8.057339065775274,3.7498560986384746
1757614365850451500,41.16745141601562,-3.938431920340657,8.051219706112146,3.97956881737113
1757614365860407600,41.17740747070312,-3.757519180612266,8.066303877997399,4.121431110954284
1757614365870362600,41.187362548828126,-3.546491580866277,8.140580243563651,4.162181346754729
1757614365880318700,41.197318603515626,-3.295631152425706,8.25388104405105,4.1452001090765
1757614365890274600,41.207274658203126,-3.036213031259179,8.368452595126628,4.113491550126671
1757614365900229400,41.2172294921875,-2.7966148783281444,8.463758889240026,4.08828842754811
1757614365910185500,41.227185546875,-2.5932486069902776,8.533679397684335,4.076981728374958
1757614365920143600,41.2371435546875,-2.4336703317135573,8.579619895604253,4.078943968358636
1757614365930099700,41.247099609375,-2.3148436074115333,8.609282627940177,4.085604010769725
1757614365940054500,41.25705444335937,-2.2273672762714325,8.633995044392346,4.082078174731135
1757614365950011000,41.26701098632813,-2.164763082189858,8.663694601607322,4.052728746128082
1757614365959965700,41.27696557617188,-2.123996187515557,8.703132293504476,3.9893005223125217
1757614365969921500,41.286921630859375,-2.1016887863785025,8.752338515222073,3.8922865474984047
1757614365979877600,41.29687768554688,-2.093744987767189,8.809012004080413,3.766685360625386
1757614365989833500,41.30683349609375,-2.09729201272428,8.870001602572202,3.618677988415956
1757614365999788800,41.31678881835938,-2.110014423914253,8.931802517446876,3.4555887824088334
1757614366009744600,41.32674462890625,-2.12952021163404,8.990891835275292,3.2862489915743467
1757614366019700700,41.33670068359375,-2.15358220135346,9.043997987040877,3.120671475882828
1757614366029655800,41.34665576171875,-2.1807228678658603,9.089055856907368,2.967138618250191
1757614366039611600,41.35661157226563,-2.2099499852634965,9.124754362276196,2.832910765068233
1757614366049567700,41.36656762695313,-2.24128474246487,9.150551066833732,2.7229429083958268
1757614366059522600,41.3765224609375,-2.2747909984864294,9.16674758387506,2.639401578617096
1757614366069478700,41.38647875976562,-2.3116433500655,9.174201991534233,2.5808403763160106
1757614366079434800,41.39643481445312,-2.354849162324518,9.17292188859582,2.5460946416273718
1757614366089389600,41.4063896484375,-2.4107925833426416,9.162077253976465,2.5327520527124405
1757614366099345700,41.416345703125,-2.4879446504756806,9.141721279168127,2.5316964061796665
