time,seconds_elapsed,z,y,x
1757954519267049000,62.56304907226563,-0.3135368824005127,0.4723803400993347,0.4648153483867645
1757954519277005000,62.57300512695313,-0.2934228181838989,0.4143891930580139,0.4561297297477722
1757954519286961200,62.58296118164063,-0.2801980972290039,0.3632218837738037,0.4493336081504822
1757954519296917000,62.5929169921875,-0.2756925523281097,0.3326394557952881,0.4480536878108978
1757954519306872800,62.602872802734375,-0.2784931361675262,0.3409597277641296,0.454355776309967
1757954519316829000,62.612828857421874,-0.2871934175491333,0.3600833415985107,0.4596195220947265
1757954519326784800,62.62278466796875,-0.3050166368484497,0.3805066049098968,0.4633934795856476
1757954519336740900,62.63274096679688,-0.3231018781661987,0.3977561593055725,0.4730897843837738
1757954519346697000,62.64269702148437,-0.3384824395179748,0.4152688384056091,0.4824222922325134
1757954519356653000,62.65265307617187,-0.3445057272911072,0.4412074983119964,0.4850372672080993
1757954519366609000,62.66260888671875,-0.3341457545757293,0.4778765439987182,0.470680683851242
1757954519376565000,62.67256494140625,-0.3112854361534118,0.5053033828735352,0.4469830989837646
1757954519386520800,62.68252075195313,-0.2795405685901642,0.5132425427436829,0.4151415228843689
1757954519396477000,62.69247680664063,-0.2490393817424774,0.4977312088012695,0.3838075697422027
1757954519406432800,62.70243286132813,-0.2225246876478195,0.441128671169281,0.3543562293052673
1757954519416388900,62.71238891601563,-0.2091431021690368,0.3380683362483978,0.3212717771530151
1757954519426345000,62.722344970703126,-0.2063276022672653,0.2028244882822036,0.2806825339794159
1757954519436301000,62.73230102539063,-0.2082069963216781,0.0702488645911216,0.2275583297014236
1757954519446257000,62.7422568359375,-0.2036455422639846,-0.0312924087047576,0.1741430312395095
1757954519456213000,62.752212890625,-0.1990664899349212,-0.0589727722108364,0.1307287216186523
1757954519466168800,62.7621689453125,-0.1920165717601776,0.0046096653677523,0.0971997827291488
1757954519476125000,62.772125,-0.1826113611459732,0.1202928572893142,0.0659451931715011
1757954519486080800,62.78208081054687,-0.1658776551485061,0.2599570155143738,0.0269077811390161
1757954519496037000,62.792037109375,-0.1534159183502197,0.3910567164421081,-0.0048496164381504
1757954519505993000,62.80199291992187,-0.1661775261163711,0.4794036149978637,-0.0232757609337568
1757954519515949000,62.81194897460937,-0.1971335709095001,0.4918392300605774,-0.0306087750941514
1757954519525905000,62.82190478515625,-0.2181062400341034,0.4419193565845489,-0.0464910678565502
1757954519535861000,62.83186108398438,-0.2063587605953216,0.3296335637569427,-0.0708779022097587
1757954519545816800,62.84181689453125,-0.1665772646665573,0.1760115176439285,-0.1188944280147552
1757954519555773000,62.85177294921875,-0.1190909668803215,-0.003385144053027,-0.1729515343904495
1757954519565729000,62.86172900390625,-0.0782023966312408,-0.2300278693437576,-0.2245798408985138
1757954519575685000,62.87168505859375,-0.0322916284203529,-0.4927063584327698,-0.2776148319244385
1757954519585641000,62.88164086914063,0.0308034531772136,-0.7665576338768005,-0.3232020139694214
1757954519595597000,62.89159716796875,0.1102330312132835,-1.0411508083343506,-0.3652485311031341
1757954519605553000,62.901552978515625,0.2039486020803451,-1.2910187244415283,-0.400259792804718
1757954519615509000,62.91150903320312,0.310933917760849,-1.4735221862792969,-0.4353402853012085
1757954519625464800,62.92146484375,0.4225611090660095,-1.6062326431274414,-0.470825582742691
1757954519635421000,62.9314208984375,0.5389494895935059,-1.6805129051208496,-0.5139304399490356
